Tweets	Country	Compound	Analysis
Millions Of Under-50s In England To Refuse “Covid-19 Vaccination”? #MarrShow #Ridge… 	GB	-0.296	Negative
_Everitt UK Govt figures. Vaccine deaths and bad reactions*updated  20-5-2020Pfizer reactions 165,986   Pfize… 	GB	-0.5423	Negative
Corporate-Media Operatives Bitch And Whine, Make Empty Threats About “Vaccine Hesitancy”: UK Government Must Be Los… 	GB	-0.872	Negative
Woop woop just had my vaccine! I got Pfizer thank you #NHS for being awesome!	GB	0.8011	Positive
"""Pfizer and AstraZeneca""Thank God! All ready for a holiday now..Tel aviv! "	GB	0.7835	Positive
2/ If you've had two O-AZ jabs you're protected to the tune of just 60%. Way down on Pfizer's 88%. Consider how man… 	GB	0.4404	Positive
Can I get my second Ox Az jab and a top up Pfizer? 	GB	0.2023	Positive
His words come after a study by Public Health England showed promising results for the two main vaccines being used… 	GB	0.4019	Positive
  The bbc story on their website says they are almost as effective against Indian variant as aga… 	GB	0.4256	Positive
"""Pfizer and AstraZeneca""Thank God! All ready for a holiday now.."	GB	0.7644	Positive
Pfizer and AstraZeneca ‘highly effective’ against India Covid variant	GB	0.0	Neutral
Disappointed to see there is no guidance on what to expect when mixing a Eurovision hangover with the Pfizer jab 	GB	-0.6486	Negative
Coronavirus live news: Pfizer and AstraZeneca jab offer protection against India Covid variant, PHE finds	GB	0.0	Neutral
  Better than 0%.And the article does say there is less info available for AZ as it… 	GB	0.4404	Positive
_liberte My 3 children are married. All under 40. 4 of them have had the AstraZeneca. Daughter in law felt sligh… 	GB	0.0	Neutral
Here is some good news for #SundayMorning . #CovidVaccine Pfizer &amp; AZ work against the current variant. 	GB	0.4404	Positive
 The vaccine efficacy data doesn’t differentiate between Pfizer/Astrazeneca as far as I can see/read… 	GB	0.0	Neutral
 _uk Pfizer vaccine found to be 88% effective at stopping symptomatic disease from the Indian variant… 	GB	0.3612	Positive
Take healthy people, make them unhealthy and call it ‘science’ “CDC investigating heart problems in teenagers and y… 	GB	-0.5267	Negative
Great to hear _uk has confirmed both the AstraZeneca and Pfizer vaccines offer highly effective protection from… 	GB	0.8173	Positive
Choose 1 of the following.1...Pfizer Jab.2...Heroin Jab.3...I big line of badly cut cocaine. 4...Cheap Alcohol.… 	GB	-0.6369	Negative
_chris It seems that AZ and Pfizer keep this varient at bay, can't find anything about other vaccines.	GB	0.0	Neutral
  _uk My 20yr daughter, fit &amp; well, 2 x Pfizer vaccines-sore arm/bit achey 30hr. Protecti… 	GB	0.5574	Positive
 Great news indeed but The Sunday Times are reporting that Pfizer was 88% and AZ 60% after 2 doses.… 	GB	0.3716	Positive
First jab was complete yesterday. I found out I had the Pfizer one and I have a slightly stiff arm. Wouldn’t say it… 	GB	0.0	Neutral
 any news on wether Moderna vaccine is effective v Indian variant? you only mention Pfizer and Zeneca	GB	0.4767	Positive
 Here we go with the mis information and doom mongering.Also AZ offers the same efficacy as Pfizer ove… 	GB	-0.4019	Negative
We knew Pfizer had better efficacy and now it is confirmed.. its a pity over 40s parents and school staff were not… 	GB	0.1779	Positive
#marr Dr Jenny Harries is explaining away the difference in Astra and Pfizer vaccines in apparent efficacy against… 	GB	0.0	Neutral
Any #Hamilton fans in Los Angeles looking for a free ticket? All you gotta do is roll up your sleeve for #Pfizer or… 	GB	0.5106	Positive
  The are based on a 28 day dosing interval, AZ requires up to 12 weeks for full effectiven… 	GB	0.0	Neutral
  Does this mean the government should be phasing out AZ and giving those of us who had… 	GB	0.34	Positive
  I’ve tried, but the do and gloom of it sets my anxiety off - this was a balanced breakdown of th… 	GB	-0.7876	Negative
The BBC Propaganda Dept, here 'bigging up' the effectiveness of the Pfizer and Astra Zeneca vaccines against the In… 	GB	-0.25	Negative
 Those of us who have had AZ are rightly feeling a bit concerned by this. 60% is quite a lot less t… 	GB	0.128	Positive
Pfizer and Oxford-AstraZeneca Coronavirus vaccines offer ‘high level of protection’ against India variant, study su… 	GB	0.0	Neutral
_adi  _karwa    Money is not a issue. See Pfizer s… 	GB	0.0	Neutral
How is 60% immunity after two doses ‘highly effective?’ Pfizer vaccine at 88% - yes; AstraZeneca - not so much.	GB	0.4019	Positive
   Also, if helps, AZ efficacy improves over time [whereas Pfizer builds im… 	GB	0.6597	Positive
    For clarity, the Pfizer one was approved by the Regulator o… 	GB	0.6705	Positive
 post-2 doses 88% for Pfizer, as stated in your previous tweet?	GB	0.0	Neutral
 How is 60% immunity ‘highly effective’ after two doses? Pfizer vaccine - yes; AstraZeneca - not so much.	GB	0.4019	Positive
    Au contraire! Both the Pfizer and Astrazeneca Vaccines have… 	GB	0.0	Neutral
Pfizer and AstraZeneca vaccines 'highly effective' against Indian variant via 	GB	0.5256	Positive
"Good news but only with 2 doses.Also ""59.8%"" for AZ is 1) not highly effective2) 3.3 times less effective than P… "	GB	0.6869	Positive
Kate Garraway “the other vaccines offer 60%+ protection against the India variant which is about as good as vaccine… 	GB	0.4404	Positive
 Most of the UK has AZ vaccine. The UK needs to immediately order more Pfizer vaccines.	GB	0.0	Neutral
"Hmm. I think if the contraceptive pill only stopped 60% of pregnancies I think ""highly effective"" might be pushing… "	GB	0.3597	Positive
The media aggregates the effectiveness of #AstraZeneca &amp; #Pfizer vaccines as “81%” after two doses. This is dishone… 	GB	0.0	Neutral
 Pfizer and AstraZeneca ‘highly effective’ against India Covid variant   	GB	0.0	Neutral
  I’m not believing any of  the conspiracy theories bullshit jewels. Your entitled to opin… 	GB	-0.4767	Negative
CDC investigating heart problems in teenagers and young adults  via 	GB	-0.4019	Negative
_uk Well, Pfizer is “highly” effective. AZ not so much. Gaslighting the public is not a good look for PHE.	GB	0.4203	Positive
 Yes, Pfizer’s effectiveness at its lowest is better than AstraZeneca’s effectiveness at its highest. It… 	GB	0.4588	Positive
Daily politics briefing: May 23:    #Pfizer	GB	0.0	Neutral
 Sid-effects of Pfizer for sure!	GB	0.3802	Positive
 where can you receive the Pfizer in London?	GB	0.0	Neutral
 Okay, actual data up. Pfizer 88% effective against Indian variant; AZ 60%. But still.	GB	0.6124	Positive
 I have a vaccine appointment with you I would prefer to have Pfizer is this possible at Guys?	GB	0.0	Neutral
🤞🤞🤞🤞 Covid: Pfizer and AstraZeneca jabs effective against Indian variant - study 	GB	0.4767	Positive
CDC investigating heart problems in teenagers and young adults  after Moderna and Pfizer vaccines.  via 	GB	-0.4019	Negative
     Mike yeadon who worked for Pfizer is speaking ab… 	GB	0.0	Neutral
    The methodology is described in the preprint. The difference is th… 	GB	0.0	Neutral
SO SCIENTISTS were testing this before  put India on the red list.Are we sure he's following the scie… 	GB	0.3182	Positive
 I went to work the day after my second shot of Pfizer, and I almost fell asleep where I stood more than once.	GB	0.0	Neutral
Of course Big Pharma which includes Pfizer and AstraZeneca will never want cheap supplements like #Quercetin &amp; Zinc… 	GB	0.3134	Positive
gonna take advantage of this and keep my carb intake low too for a while so the gym can really hit when i go back f… 	GB	-0.0258	Negative
CDC investigating heart problems in teenagers and young adults after Moderna or Pfizer vaccine 	GB	-0.4019	Negative
All great, but some people also got Moderna, so what about it? I see lots of studies about Pfizer and AZ but nothin… 	GB	0.3716	Positive
  Which one did you have? I was rough with Pfizer for a few days which seems quite rare for 1st dose	GB	0.0	Neutral
#Breaking: #Pfizer and #AstraZeneca jabs effective against #Indian #Covid variant 	GB	0.4767	Positive
Why are the  reporting this morning that the Oxford vaccine is just as effective as the Pfizer vaccine against… 	GB	0.4767	Positive
Pfizer and AstraZeneca jabs effective against Indian Covid variant - study 	GB	0.4767	Positive
 __watts      _chris_higham… 	GB	0.0	Neutral
Good news. 60% protection from #IndianVariant after 2 jabs of AZ. (Up to 88% w other #vaccines) I'm thankful for my… 	GB	0.765	Positive
Of course Big Pharma which includes Pfizer  and AstraZeneca will never want cheap supplements like Quercetin &amp; Zinc… 	GB	0.3134	Positive
_El   Third dose will be Pfizer from English pharmacies whether you’re AZ or… 	GB	0.0	Neutral
Pfizer and AstraZeneca ‘highly effective’ against India Covid variant 	GB	0.0	Neutral
 you keep reporting about the effectiveness of the Astra Zeneca vaccine and the Pfizer one but what about t… 	GB	0.0	Neutral
Of course Big Pharma which includes   and  will never want cheap supplements like Quercetin &amp; Zi… 	GB	0.3134	Positive
Of course Big Pharma which includes Pfizer and AstraZeneca will never want cheap supplements like Quercetin &amp; Zinc… 	GB	0.3134	Positive
 Whilst the AZ vaccine is responsible for saving 1000’s of lives, It is becoming clear that Pfizer v… 	GB	0.5994	Positive
   Which company AZ or CSL? Seriously is there any intelligence left in Aust? AZ… 	GB	0.4137	Positive
#COVID19: Pfizer and AstraZeneca jabs effective against Indian variant - study More good ne… 	GB	0.7425	Positive
 Then personally at least no, in my experience it did not help my migraine at all, but it did make me a… 	GB	-0.3025	Negative
The Pfizer and AstraZeneca coronavirus vaccines are highly effective against the variant identified in India after… 	GB	0.5256	Positive
Glad I got Pfizer  	GB	0.4588	Positive
A study's found two doses of the #Pfizer and #AstraZeneca #coronavirus vaccines are highly effective against the va… 	GB	0.5256	Positive
 Bovine injection's	GB	0.0	Neutral
 I had my 2nd AZ exactly 10 weeks after my 1st. Also not in a region of concern. No side effects at all.… 	GB	-0.296	Negative
How long does a steroid injection last? #thearmdoc 	GB	0.0	Neutral
 You forgot to mention in your article that many people get covid after the injection, we all know s… 	GB	0.0	Neutral
Reshaping your nose doesn’t always have to be a surgical procedure! With Dr Kathryn you can have the shape of your… 	GB	0.0	Neutral
I had my first shot of the COVID-19 vaccine yesterday at Montgomery Hall vaccination centre in Kennington. Thank yo… 	GB	0.3612	Positive
 Yes all still fine just a bit tender on the arm where the I had the injection. Was just so impressed wit… 	GB	0.8172	Positive
Buvidal - heroin replacement. Once p.month injection, no daily px at a pharmacy collection needed. Anyone got any s… 	GB	-0.6597	Negative
It's there in your face ffs Government the NHS Bill Gates are knowingly killing you by injection WAKE UP.  	GB	-0.8481	Negative
_ra Only 166.54ly with premium FSD injection, due to the fuel tank size.	GB	0.0	Neutral
Yup. Feel the same except haven’t been outside at all since last March and I see 0 people. If I lived by the sea or… 	GB	0.0	Neutral
Sorry everyone, this is my fault for being relieved to have had my first injection and feeling a little bit more co… 	GB	0.0258	Positive
 This is who will be giving you your injection Jess! 	GB	0.4003	Positive
NEW at BCR! Ultrasound Guided #MSK #injections- helps guide the placement of a #joint injection by visualising unde… 	GB	0.4389	Positive
Have any of you had a B12 injection and if so did you notice any difference?	GB	0.0	Neutral
Hear hear! Check out our #injectables programme for e-learning modules on injection technique and similar if you ar… 	GB	0.0	Neutral
 People are brainwashed to oblivion,whatever facts you present it doesn’t matter.They believe a lethal… 	GB	0.0	Neutral
  My GP surgery won’t see patients and hasn’t done since the pandemic.I suffered a kidney injection… 	GB	-0.4939	Negative
  That's because it's not a vaccine, never was never can be, you have been lied to , i… 	GB	-0.3818	Negative
 Just saw one of these today (a non-tweeting medic friend). Looked like an injection to me. But I k… 	GB	0.3612	Positive
" Fallopian tubes ""exploding""? Somebody has possibly been economical with the truth and the distorted st… "	GB	-0.1027	Negative
SAP NetWeaver AS ABAP Command Injection (May 2021) 	GB	0.0	Neutral
 Hip, i've had the injection before but not sure what I can do next. :(	GB	-0.7425	Negative
" _croft Seems to me the ""conspiracy nuts"" were right all along. What else are they correct about.… "	GB	-0.6908	Negative
Are  -    able to ask investment questions in #THST / #THFC meeting… 	GB	0.0	Neutral
Yehi baaki raha tha!#Gujarat BJP legislator of Kamrej, Surat V D Zalavadiya administering injection in his area’s… 	GB	0.0	Neutral
A lethal injection for a non existent pandemic...MmmLet me think on that... 	GB	0.0	Neutral
Ampoule Head Hylauronic Acid Injection Pen Restore Skin Elasticity 0.3Ml Disposable Sterile Beauty Accessories for… 	GB	0.7184	Positive
  Really interested in the surgical angle. Had they had a timely injection? FS is such… 	GB	0.4576	Positive
   Seeing some sense in it thanks guys .However, I instinctively look at find… 	GB	0.4404	Positive
 The standard overall was much higher than in previous years and was great that it went ahead in such chal… 	GB	0.6249	Positive
 I mean anything’s possible with a nice lil cash injection	GB	0.4215	Positive
    We need to stop the children getting this injection!!!!!… 	GB	-0.5216	Negative
Another #Eurovision anecdote: sprained my ankle badly in Ukraine &amp; went to First Aid post to get it bandaged/ strap… 	GB	-0.4767	Negative
#SWE need to get back to the closet thirst of Touji, or the suggestive twink realness of Eric Saade. Some injection… 	GB	0.0	Neutral
Fever Live Injection is starting now! #totallywiredradio #nowplaying Listen live here: 	GB	0.0	Neutral
 Everyone in my family took the injection... I'm praying nothing happens to them.	GB	0.3612	Positive
This is a decent song but it needs an injection of Axwell and Swedish House Mafia to really pump it up #Eurovision	GB	0.0	Neutral
 Lethal injection	GB	0.0	Neutral
  Although the virus was a simple sql injection, the script it pointed to, analyse the schema of… 	GB	0.0	Neutral
hot beef injection  	GB	0.0	Neutral
 This thread is full of people who are causing more deaths and prolonging the restrictions either because..A… 	GB	0.0	Neutral
Barca fans need to get real. The cash injection from dale of assets is to pay off maturing debt not to spend on exp… 	GB	-0.296	Negative
 The 5G signal I get is so spotty!I'm hoping after I get both of the injection, my signal quality will improve!	GB	0.7624	Positive
_Jane Hi Jane, I sadly had the same experience after my first injection. I had Covid early in the year &amp; my… 	GB	-0.4215	Negative
Just got this offer Health and Beauty Skin Whitening Injection 	GB	0.5859	Positive
 It’s the quickest and lightest injection I’ve ever had. Just look away and relax arm for a second and… 	GB	0.4404	Positive
Madrid need an injection of solid youth	GB	0.1531	Positive
Hackney’s schools, green spaces and leisure centres are in line for a cash injection after  announce… 	GB	0.0	Neutral
  your pattern is simple negative injection to attract attention, typical. I encourage you to… 	GB	0.2732	Positive
I have never been this pumped for an injection	GB	0.0	Neutral
Another one 	GB	0.0	Neutral
 Less symptoms with my 2nd just slight ache at injection site for a day or so but nothing major.	GB	-0.2023	Negative
Had my first covid vaccine injection today. All is fine.	GB	0.2023	Positive
Just got this offer Health and Beauty Skin Lightening Injection (Glutathione) 	GB	0.5859	Positive
"Yet another harmed by the Greed and Control of Big Pharma W.E.F Klaus Shwab &amp; Bill Gates  by ""experimental genether… "	GB	-0.7003	Negative
Who’s down for some hot beef injection 	GB	0.0	Neutral
 I can see a loose thread where her injection claws have decimated the area....You don't care though… 	GB	-0.6031	Negative
 Right, fear of an injection is the reason some people are not taking the vaccine. That’s it. No other re… 	GB	-0.6597	Negative
 I had some pain in the injection site and felt a little low on day two, day three I felt very low on energy	GB	-0.55	Negative
•Growth factor injection prolotherapy: this involves the injection of a growth factor to promote the buildup of spe… 	GB	0.6369	Positive
 You can do it, Luke! I just turned the other way and it was over before I knew it. Took longer to take… 	GB	0.0	Neutral
The UNITE real-time global banking correspondent hub, which will enable the issuance of WOCU currency, has received… 	GB	0.0	Neutral
 They are bad But I’ll get an injection next week Hugs Hope you are well x 	GB	0.5719	Positive
 Yes or looking at the the mould lines, spacers or injection point to try and figure out what they mean.	GB	0.4019	Positive
Me and mother dearest waiting for Soks to get her injection &amp; tablet. 	GB	0.5574	Positive
  Most of the volunteers here and people being vaccinated are under 35. None of us melted, or s… 	GB	0.0	Neutral
Have you had your injection? Getting topical on my latest set on Brixton Radio. Found this sample by accident w… 	GB	-0.4767	Negative
A big thank you to  staff today. Had my 1st Covid-19 injection after several attempts of having one… 	GB	0.3612	Positive
  Oh wow I should have kept reading, I didn’t realise you were a full on tin hat cons… 	GB	0.5859	Positive
  That is super interesting research!But this is nothing to do with the vaccine we’r… 	GB	0.784	Positive
  Wow, he sure had a hard time balancing a magnet on his upper arm... weird how the magnet ended… 	GB	0.6124	Positive
Had my second COVID-19 injection yesterday, so time to relax this weekend and enjoy playing some Miitopia! ❤️… 	GB	0.8154	Positive
#Gujarat once again facing double crisis of #Mucormycosis &amp; #COVID19India as no injections, no Covid testing (govt… 	GB	-0.8176	Negative
Nurse  tells C+D some of the common #injection technique mistakes healthcare professionals make when… 	GB	-0.3612	Negative
So Soks is going further afield for her steroid injection and tablet. Taking her to Priory Vets Tadworth. Gonna tak… 	GB	0.0	Neutral
 hot beef injection 	GB	0.0	Neutral
"""Parametric Slit Injection 3D Printing""  #3dshare"	GB	0.0	Neutral
  Did someone come up to you in the playground and punch the injection site?	GB	0.0	Neutral
  No, they're not a requirement, providing the health worker’s skin is intact as gloves d… 	GB	-0.1027	Negative
 I've seen posts with magnets sticking to injection site and one with a stud detector beeping.	GB	0.0	Neutral
_david  School children don’t need an injection, that in name only is called a vaccine.	GB	0.0	Neutral
People throw around the word 'hero's so much it doesn't mean anything.Idiots that didn't know any better think th… 	GB	-0.3412	Negative
 That’s just crazy. If it was a lethal injection there wouldn’t be any point in having the tracking chi… 	GB	-0.34	Negative
  Sorry but you should have done your research. Before taking the experimental genetherap… 	GB	-0.0387	Negative
   This is not a vaccine.A vaccine injects you with a small amount of the… 	GB	0.0	Neutral
    A quiet life? Deafness is a reported adverse effect of the injection.	GB	-0.3612	Negative
_Song  There's no need when it's an intramuscular injection.Nurses use hand sanitizer between e… 	GB	0.25	Positive
Please watch and educate your families, this injection is not going to improve your health according to this Nobel… 	GB	-0.0274	Negative
 The problem is that a lot of them studied humanities but it didn’t take.They seem to have been ino… 	GB	-0.2144	Negative
  I don't have any issues.  It's you that should have issues.  You got sick from an injection… 	GB	-0.5106	Negative
 For me, day of injection was bad, the day after was worse.  Day after that and it's fine.Maybe you s… 	GB	-0.765	Negative
Is an appeal to Government Why there is no injection available or what is government planning to tackle this disea… 	GB	-0.296	Negative
  I felt a bit achy after az1, mum fealt pain at injection site but she wasn't bothere… 	GB	-0.2846	Negative
EU Member States are hitting a wall in their vaccine campaigns amid safety fears over jabs, longstanding distrust o… 	GB	-0.4215	Negative
  natural immunity still better and more robust without needing to introduce toxic ingredie… 	GB	0.796	Positive
An SQL (structured language query) injection is a type of #CyberAttack used to take control of and steal #data from… 	GB	-0.4939	Negative
  Doubt they'd allow someone with radiculopathy be an astronaut, although I did wonder aft… 	GB	-0.1531	Negative
Had my first injection of B12 yesterday following a diagnosis of pernicious anaemia.4 years of being tired most of… 	GB	-0.4404	Negative
