Tweets	Country	Compound	Analysis
   Good luck,  and say goodbye to flying again. Spanish and Russian airlines al… 	GB	0.7096	Positive
  _covid the spread in young people is much higher with this variant. AZ should be used i… 	GB	0.0	Neutral
COVID-19 in pregnancy from Prof Alison Rodger:Delta variant more transmissible, with more severe disease. One dose… 	GB	-0.4391	Negative
Thrombosis in Covid 19 #oaaasm2021 	GB	0.0	Neutral
  No its irriversable Spanish and Russian airlines now telling the vaxed its unsafe to f… 	GB	-0.296	Negative
_TB_TB_TB_TB  Dont do it  ! Spanish and Russian airlines now warning the vaxed not to fly  THROMBOSIS… 	GB	-0.4003	Negative
What's the real risk of blood clots for people who've had a #Covid-19 vaccine? A preprint published in #medRxiv exp… 	GB	-0.2732	Negative
_Wortley I’m sorry to see this if, as I suspect, you’re saying you have deep vein thrombosis.	GB	-0.3612	Negative
A pilot study to evaluate automatic deep vein thrombosis diagnostic softwareThe  from _CTU… 	GB	0.0	Neutral
 But COVID thrombosis anti inflammatory etc(Aspirin was also tried in ARDS)	GB	-0.3182	Negative
 Coronary thrombosis waiting to happen! And obesity!	GB	0.0	Neutral
How should the risk of #thrombosis following VenaSeal™ closure system (VCS) treatment be managed? Here, Deen et al.… 	GB	-0.2732	Negative
Fancy becoming the new editor in chief for ? Apply now!#BloodandBone  … 	GB	0.0	Neutral
   A pleasure. It may be but the things going the rounds ‘so a car accident ca… 	GB	-0.4215	Negative
Just published: Risks associated with discontinuation of oral anticoagulation in newly diagnosed patients with atri… 	GB	-0.2732	Negative
How would you treat glue-associated thrombus extension into deep veins occurring as a result of endovenous glue abl… 	GB	0.4019	Positive
 _CBS _LifeScience _thrombosis  Thank you Ami 	GB	0.3612	Positive
      D-dimer is a very difficult test to inte… 	GB	-0.4201	Negative
TESTIMONIES:• Supernatural healing from Covid-19• Divine healing from deep vein thrombosis and swelling 	GB	0.5574	Positive
_falaki  We have seen a number of issues with vaccines - ie thrombosis in young women with the AZ, hea… 	GB	0.0772	Positive
A very brave girl &amp; her little ones lost their husband &amp; daddy. She writes “Last week, my husband’s death cert was… 	GB	-0.3024	Negative
  🤣🤣🤣 having looked at your shity explanation of a chainsaw carburettor, I know you beli… 	GB	0.0	Neutral
  Double  at risk of thrombosis	GB	-0.2732	Negative
The extension of Covid restrictions must bring with it an announcement that anyone over 18 can get their first vacc… 	GB	0.0	Neutral
Covid jabs can be tweaked within weeks to combat future variants thanks to UK 'vaccine library' - inews 	GB	0.128	Positive
 _wallace _Earth Wrong. You cannot defend your own stupid anti vaccine comments. If you are… 	GB	-0.8316	Negative
  Injected New vaccine	GB	0.0	Neutral
How can the UK, one of the most heavily vaccinated countries in the world,have the highest daily case rate in Euro… 	GB	0.0	Neutral
G7: World leaders promise one billion Covid vaccine doses for poorer nations 	GB	-0.0516	Negative
 You really are a public health risk - the delta variant is 64% more transmissible than the alpha variant… 	GB	-0.2732	Negative
Intensely relieved, however, that the govt’s response to a variant with increased transmissibility and some degree… 	GB	0.6115	Positive
 You won't be so happy 4 to 6 months from now. I suppose you didn't bother to research A.D.E. And p… 	GB	0.7768	Positive
Not the anti-vaxxers giving us “vaccine slut”. God, what a mood!	GB	0.0915	Positive
Did anyone else miss a period after getting their second vaccine? I can’t be pregnant because I’m not getting any??… 	GB	-0.2824	Negative
 You're comedy shouldn't be your real life takes. Your comedy has more intelligence than this take.Y… 	GB	0.8122	Positive
 why has data results on  #BCG  vaccine trials  gone quiet?.. #BRACEtrials	GB	0.0	Neutral
If your vaccinated you can't travel because of blood clots,If you haven't been vaccinated you can't travel .So wh… 	GB	0.0	Neutral
_Farage In my humble opinion, don’t think you should go down the American anti-vax route. You’ve had your v… 	GB	0.0	Neutral
   The issue is with people accepting the Jab, is that it's paving the way for Vaccine pa… 	GB	0.3818	Positive
So despite millions and millions and millions of people having this vaccine that supposedly stops it spreading, thi… 	GB	-0.1531	Negative
    Indeed, but if only we could have got it in a couple of mo… 	GB	0.0	Neutral
  I endorse this message. Day 34 of shingles here. I’d recommend the shingles vaccine to anyone who can get it.	GB	0.5859	Positive
 how about the following topics1. Is anything being done to prevent addiction. Could there ever be a v… 	GB	0.0258	Positive
 Yes indeed.  Slow but steady rollout but every vaccine helps the nation. Got my 2nd doss last week. So happy .	GB	0.8943	Positive
G7: World leaders promise one billion Covid vaccine doses for poorer nations 	GB	-0.0516	Negative
  Deaths are higher - that'll be vaccine lag. I have been absolutely murdering Italy since th… 	GB	-0.7902	Negative
Got my vaccine shot. But after a few hours, it feels like I’ve been punched in the arm slightly which aches  All I… 	GB	0.197	Positive
I'm two sleeps from getting The Full John Prescott (two jags) in terms of the AstraZeneca vaccine.#TheFullJohnPrescott	GB	0.0	Neutral
The govt is gambling that the vaccine programme will deliver in 4 weeks.	GB	0.0	Neutral
   A vaccine does not stop you being infected with a virus, you need to understand… 	GB	-0.3208	Negative
The politics of Japan’s Taiwan vaccine donation | Coronavirus pandemic News | Al Jazeera 	GB	0.0	Neutral
"   ""There is no evidence or known mechanism by which vaccines will impact male… "	GB	-0.296	Negative
_paws as we either sound anti-v or we are inconvenient to the need to roll out the vaccine. Instead this is… 	GB	-0.34	Negative
Sorry Dan. Decision made and it was made weeks ago. Why else would Johnson get married at a time only weeks away fr… 	GB	-0.0772	Negative
The rate of increase in cases of the #DeltaVariant which Johnson let into the UK from India is alarming - best to d… 	GB	0.7184	Positive
Second woman dies from extremely rare blood clots likely linked to AstraZeneca COVID-19 vaccine – ABC News 	GB	0.0	Neutral
G7 Summit: Australia unites with UK, US as Indo-Pacific tensions rise  via 	GB	-0.4019	Negative
Dunno why it stands out more today but I’m noticing a lot of “anti mask”, “anti vaccine”, “people are sheep” high &amp;… 	GB	0.0	Neutral
We all possess the innate right to CHOOSE what we do or don’t allow into our bodies. Choice is a fundamental aspect… 	GB	0.2263	Positive
  Giving them 24 hrs to talk about what’s in the vaccine, if not switching off  please d… 	GB	0.1124	Positive
 12 deaths from Delta Strain Covid who had been vaccinated for more than 14 days.11th June 2021	GB	-0.0516	Negative
Some people think my vaccine stickers on my passport is an official corona passport doc. Sometimes even I question my own sanity. 🤣	GB	0.0	Neutral
   There are other studies indicating that female fertility is not affected ei… 	GB	0.1139	Positive
    We have enough data to make the correlation that covid is far riskier… 	GB	0.0	Neutral
Vaccine tomorrow!! 	GB	0.0	Neutral
 Could be due to the vaccine! It's a common side effect, it seems.	GB	0.0	Neutral
Pregnancy, fertility, breastfeeding and the Covid19 vaccine  via 	GB	0.0	Neutral
 I think this might be because the variants have different levels of vaccine protection and that we may ge… 	GB	0.0	Neutral
I've been sleeping sooo much today but I can't tell if it's because of the vaccine or because I'm a sleepy butt in general 	GB	0.0	Neutral
 Covid testing two thingsefficacy in vaccine and efficiency in leaders	GB	0.3612	Positive
 People don’t get it, the people who ignore the rules, won’t get the vaccine often do not test or cat… 	GB	-0.3612	Negative
No idea how I'm going to sleep.... 1 sore arm from vaccine and 1 sore arm due to sunburn 	GB	-0.7351	Negative
What is the point of the vaccine? Let me know	GB	0.0	Neutral
G7: World leaders promise one billion Covid vaccine doses for poorer nations.A bit odd, given that they are 'TRIA… 	GB	-0.3612	Negative
So the vaccine doesn’t work?? 	GB	0.0	Neutral
  (WHO) has carefully chosen words to not to include India's elections in the blame?I didn… 	GB	0.128	Positive
The vaccine really does hit hard. I’ve felt so crap the past 24 hours. 	GB	-0.6162	Negative
 I doubt it cuz of the amount of people who have received the vaccine &amp; got their jabs	GB	-0.3612	Negative
" ""There is no data that the spike is a toxin,"" said Dr. Drew Weissman, a vaccine expert and professor… "	GB	-0.296	Negative
 Could be devastating for the United States unless the vaccine rollout is ramped up and mask mandates are maintained.	GB	-0.3612	Negative
Some ministers &amp; Tory MPs very unhappy about the delayHere’s one Cab minister:‘It’s a very odd decision‘Why a… 	GB	-0.6894	Negative
Covid cases fall across US but experts warn of dangers of vaccine hesitancy 	GB	-0.8047	Negative
 Fair enough - people in Iran need them. My grandfather didn't have his covid vaccine today due to unnecess… 	GB	0.3182	Positive
#UK #COVID #Lockdown Delaying #England’s Covid reopening ‘could keep thousands out of #hospital’Research backs fou… 	GB	-0.0516	Negative
This is a very grounded, and honest interview, based on Eric's first-hand experience.Hopefully this interview by… 	GB	0.552	Positive
_woodcock  its not a vaccine ,its experimental gene therapy according to the manufacturers own… 	GB	0.0	Neutral
Weird to see China’s Sinovac Covid vaccine as one of the stadium advertisers. It’s Brazil’s major vaccine, but supp… 	GB	-0.09	Negative
To all #COVID19 #vaccine 'sceptics' or whatever you like to call yourselves, please just stop trivialising the murd… 	GB	0.0516	Positive
   UK Adverse report system (Government Site) out Pfizer and Astra )	GB	-0.3612	Negative
 4.7% of Iran's population had 1 dose of Covid vaccine. Iran bought more Sinopharm vaccine this Fri… 	GB	0.0	Neutral
  His club has said he hasn't had covid or the vaccine. You seem to be very upset about that?	GB	-0.4391	Negative
    And what is the point of the vaccine?	GB	0.0	Neutral
_srn  The Indian vaccine is the worst performing and least in demand yet India failed to get adequate supplies. Why?	GB	-0.7906	Negative
 ps its not a vaccine!!! Its an experimental gene therapy by the manufacturers own words.	GB	0.0	Neutral
So there is absolutely no point in the vaccine 	GB	-0.3597	Negative
You don't have to wait long for #antivaxxers to compare employers' #COVID19 #vaccine requirements to the murder of… 	GB	-0.6908	Negative
England beating Croatia the top line on ITV News tonight. Ludicrous editorial call. Bigger than G7 and the promise… 	GB	-0.5719	Negative
 I had Pfizer, and also has cancer x3 the first vaccine gave me a dead arm for 24 hrs, the 2nd dose ga… 	GB	-0.8658	Negative
Will be interesting to see if covid regime - essentially not much social distancing, patchy enforcement of mask wea… 	GB	0.4019	Positive
   I spoke to prof Gabrial Scally and he agreed with me that Herd Immunity as… 	GB	0.2732	Positive
  So sad. Do they not realise that their (our) chances of overseas travel is limited regardless of vaccine status	GB	-0.5413	Negative
Sensible judge! Requiring hospital workers to have #COVID19 #vaccine is NOT comparable to forced medical experiment… 	GB	0.416	Positive
Biden should make a point of offering the Covid vaccine to one of America's longtime adversaries, says … 	GB	-0.25	Negative
Cases were always going to go up coming out of a full on hardcore lockdown, this is the equivalent of turning on a… 	GB	0.0	Neutral
#G7 countries failed to make credible promises to curb #Covid19 and tackle #ClimateChange. Promise of a billion dos… 	GB	0.1531	Positive
 They can't mandate vaccines. There would be war. They can make it difficult by the vaccine passpor… 	GB	-0.7506	Negative
Vaccine booked ✅	GB	0.0	Neutral
   I wouldn’t mind if it actually did what they claimed it was going to do. But it’s very clea… 	GB	0.0	Neutral
1 billion #covid19 #vaccine doses pledged at the #G7Summit2021 - when 11bn are needed - but sadly no statement abou… 	GB	-0.7579	Negative
  _actuary _uk Important to keep in mind that the vast majority of those who had… 	GB	0.2023	Positive
"""Community-level evidence for SARS-CoV-2 vaccine protection of unvaccinated individuals"" "	GB	0.0	Neutral
  dont think corbyn would have sold us out to the wef and introduce vaccine passports	GB	0.0	Neutral
El País focuses on vaccine donations but ends with“3 days in which Johnson wanted everything to go perfectly, to p… 	GB	0.7783	Positive
     Ooh. Where did you hear that?  AZ does seem to be the wo… 	GB	0.0	Neutral
   _Pro  First “vaccine” in history that doesn’t offer immun… 	GB	0.0	Neutral
So they are going to postpone lifting all restrictions for 4 weeks. Surprise! But they will use this to introduce… 	GB	0.126	Positive
Got my vaccine today and I feel so shit	GB	-0.6825	Negative
 Get a vaccine! If not for yourself-so you don’t pass it to anyone else 	GB	0.0	Neutral
 More pertinent is the length of time after they received their second vaccine when  they contracte… 	GB	0.0	Neutral
The UK's vaccine rates are among the best in the world. When will this be enough to enable freedom? 	GB	0.8555	Positive
About to get on train back to London. Great stay in Cornwall.G7 leaders agreed on post-Trump agenda to combat ris… 	GB	0.5859	Positive
 Err… maybe in the long run. Just need to get vaccinated over the real line. And persuade the vaccine shy… 	GB	0.0	Neutral
