Tweets	Country	Compound	Analysis
Damn a lot of rap songs to include,J Cole’s latest freestyle 	ES	-0.25	Negative
last time i listened to j cole it was his dead presidents cover	ES	-0.6486	Negative
_twt Omg I wanted to live another normal day but BLOND J HOPE Is making it hard for me ,he looks so good that… 	ES	0.8876	Positive
My mood these days: _ j'ai pas l'envie welah_ jssp , aucune idée_ okay as u like _ not now maybe next time	ES	0.5267	Positive
j- I vote for _twt for #BBMAsTopSocial	ES	0.0	Neutral
#FreePalaestine #GazaUnderAttackk#IsraelTerrorismThe occupation army is dropping poisonous gases into Palestinian… 	ES	-0.5719	Negative
#FreePalaestine #GazaUnderAttackk The occupation army is dropping poisonous gases into Palestinian homes in Gaza.… 	ES	-0.5719	Negative
_twmade  Elon is selling since the 62k ath do you really think he would create fud make it go lower… 	ES	0.0	Neutral
J- I vote for _twt for #BBMAsTopSocial	ES	0.0	Neutral
@_electricsouul_ Ar quand j'ai vu l'introduction de module i said damn thats interesting apres ki chaft bli fiha la… 	ES	0.0	Neutral
Tbh the only thing missing in this J.cole tape is logic producing a song. He's been been going crazy with sampled b… 	ES	-0.5574	Negative
 JI’m voting for #SelenaGomez as #ArtistaFemininaInternacional and #13ReasonsWhy as… 	ES	0.0	Neutral
 .‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸… 	ES	0.0	Neutral
 _twt .‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨)… 	ES	0.0	Neutral
  jul &gt; j. cole	ES	0.0	Neutral
 _notinterested  Well, hamas leaders didn't just wake up some day and said we wanna start a… 	ES	0.2732	Positive
_seb don't know shit about j cole but the fact that the album is about 40 minutes is a goodthinh, too much +1… 	ES	0.2411	Positive
When are we gonna talk about how hard j cole went on AMARI 	ES	-0.1027	Negative
I-No Dust combo j.D j.K j.H dj j.P j.H j.HH 194 dmg.Last j.H must be input after hit stop of previous j.H.#GGST_IN 	ES	-0.296	Negative
 : j'ai les yeux marron : I have brown eyes : 3iniya marron besah f chems ywelo vert welah	ES	0.0	Neutral
_Luth_Pier  The J EWS.	ES	0.0	Neutral
10000.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
99999.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
8888888.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
7777777.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
666666.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
5555555.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
44444.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
333333.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
222.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:B… 	ES	0.0	Neutral
1.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:BTS… 	ES	0.0	Neutral
333.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:B… 	ES	0.0	Neutral
.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:BTS S… 	ES	0.0	Neutral
44.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:BT… 	ES	0.0	Neutral
55555.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
6.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:BTS… 	ES	0.0	Neutral
666666666.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*… 	ES	0.0	Neutral
7.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:BTS… 	ES	0.0	Neutral
8.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:BTS… 	ES	0.0	Neutral
9.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆:BTS… 	ES	0.0	Neutral
 BT21.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(… 	ES	0.0	Neutral
 Jion Kooky.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨)… 	ES	0.0	Neutral
 Park Chimmy.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨)… 	ES	0.0	Neutral
 Kim TaTa.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨)… 	ES	0.0	Neutral
 JUNG Mang.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨)… 	ES	0.0	Neutral
 KIM RJ.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨)… 	ES	0.0	Neutral
 KIM Koya.‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨)… 	ES	0.0	Neutral
 .‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.(¸.·’*☆… 	ES	0.0	Neutral
 .‌   ∧＿∧　 （｡･ω･｡)つ━・*⊂　　 ノ 　　　・.    しーＪ　　　°。+ *´¨)　　　　　 　　　.· ¸.·*´¨) ¸.·¨) 　　　　　　　　　　(¸.… 	ES	0.0	Neutral
Beat selection in this J.cole tape is crazy...the sampling is so on point .	ES	0.0	Neutral
J'ai un TD demain we are getting back to our normal life so quick	ES	0.0	Neutral
     “Until the lion learns how to write, every story will glorify th… 	ES	0.5719	Positive
" _duwailah “Until the lion learns how to write, every story will glorify the hunter."" ~ J. Nozipo Maraire"	ES	0.5719	Positive
Best Anji Dust combo.Good damage, consistent, works on everyone (delay 1st j.H on small characters)#GGST_AN #GGST 	ES	0.25	Positive
Dok ywelou les snap t3 pizza mayonnaise ou selecto had sif j vais hiberner g dar hta yrohou 	ES	0.0	Neutral
Best Anji Dust combo I could find:5[D] delay j.H j.D j.S dj j.S j.HH204 damage.#GGST #GGST_AN 	ES	0.4404	Positive
Take heed to everything John Johnson telling you. 	ES	0.0	Neutral
 If Johnson is a sack of custard... He must be a sa k of Creme Anglaise	ES	0.0	Neutral
BREAKING: Prime Minister Boris Johnson has announced that due to the new Indian covid variant people will now be of… 	ES	0.0	Neutral
 Like Johnson 🤔	ES	0.3612	Positive
 +Nike &amp; Johnson 	ES	0.0	Neutral
 A lil jab huh 	ES	0.0	Neutral
 Brb making a bot that QTs you every time you say something that isn't 2011-era tumblr approved	ES	-0.3252	Negative
 Biden administration approved $735 million arms sale to IsraelWhat an attempt to calm the situation !!!!!!!!… 	ES	0.7405	Positive
Because the Israeli weapons are not enough to massacre more civilians, the Biden administration has approved the sa… 	ES	-0.0258	Negative
"""academic study"" aka approved by politically biased fart huffing intellectuals "	ES	0.5106	Positive
_1007  IF IT IS IN YOUR SCRIPTURE THEN YOUR GOD APPROVED IT.PERIOD.	ES	0.7481	Positive
  Lol that ain’t no good point ! First of all, that « tiny speck » is #Palestine , the other «… 	ES	0.5848	Positive
If GET /sss is being reflected in the location header as location: domain.tld/sss ( response header injection ) U m… 	ES	0.0	Neutral
 Try taking meds or an injection like I usually do	ES	0.3612	Positive
UK covid vaccine certificate for Travel.  #OrihuelaCosta #CostaBlanca	ES	0.0	Neutral
  Classic stupidity.The vaccinated continue to wear masks as, yes they can still possibl… 	ES	0.4019	Positive
Facebook said it would stop recommending anti-vaccine groups. It didn’t. 	ES	-0.296	Negative
As we emerge from travel lockdowns, Governments are providing digital evidence of vaccine status. I don’t like it t… 	ES	0.3612	Positive
Global ports are now closing the doors for Indian crews and ships. Companies demand the vaccine of workers and sail… 	ES	-0.128	Negative
8 COVID Vaccine Myths and How to Debunk Them 	ES	0.0	Neutral
Dr. Fauci gets blunt on COVID-19 vaccine booster shots 	ES	0.0	Neutral
 Congratulations! I should be joining you (in vaccine status, I mean, not in location) on 26 May.	ES	0.636	Positive
VACCINE NEWSPuig confirms that vaccination for over 30s will begin in JulyLink  for more i… 	ES	0.0	Neutral
 Still good today! Hope you are sailing serenely in the same post-vaccine boat! ❤️	ES	0.7494	Positive
 JUST THINKING THERE IS ABOUT 150,000 THAT DIDN'T GET THE CHANCE OF A VACCINE THANKS TO THE  CHIEF PROCRASTINATOR DE'PIFFLE-WAFFLE	ES	0.3293	Positive
Just reading now a 3rd dose of the vaccine is recommend and then one every year after that. Will this be EVERYONE?… 	ES	0.3612	Positive
Covid: Essential workers will have vaccine mix  #COVID19 	ES	0.0	Neutral
In my country the people from my age will be the last to get the vaccine, at least the most vulnerable people got i… 	ES	-0.2944	Negative
Just talking to my mom and friends about this vaccine, I feel like they made Us the Lab Rats….. idk I’m just scared… 	ES	0.6369	Positive
I've just had my first COVID vaccine jab.Feeling wonderful!  	ES	0.6114	Positive
Check out the Fact Sheet - make your own mind up.If Vaccine Passports are inevitable, which is the least invasive… 	ES	0.0	Neutral
#tech #technology #news The World Loses Under Bill Gates’ Vaccine Colonialism 	ES	-0.3182	Negative
_FGreen  Does being a left wing group which you are suggesting Independent Sage is, mean your medic… 	ES	0.0	Neutral
Covid: Vaccine mix is safe  #COVID19 	ES	0.4404	Positive
Possibly, but taking too long to put India on the red list did not help and then taking almost a week  to implement… 	ES	-0.438	Negative
 Reyes Maroto said that, thanks to the UK’s vaccine roll-out and declining infection rate, the testing… 	ES	0.4404	Positive
VACCINE NEWSPortal del Clot opens as vaccination point next weekLink  for more information… 	ES	0.0	Neutral
  Well if you all have your vaccine, how does their choice affect you?	ES	0.2732	Positive
73 and still waiting for 1st vaccine: I am worried that my 73 year old husband is not being included in the vaccine… 	ES	-0.296	Negative
Today I was accused of being an #AntiVax #CovidiotTonight I am filling my car and disinfecting it so a friend can… 	ES	0.4435	Positive
Axios On HBO: Rev. Franklin Graham on Trump and the COVID-19 Vaccine (Clip) | HBO  	ES	0.0	Neutral
 are you talking about the same vaccine that you have taken you and your fellas !	ES	0.0	Neutral
VACCINE NEWSVaccination begins for people in 51-59 age groupLink  for more information… 	ES	0.0	Neutral
Creating a drama as ever. On Fri got SMS with vaccine appointment. Today phone was nicked. Was asked to show phone… 	ES	0.296	Positive
Traceable #Thermometer Fits CDC Recommendations for #COVID #Vaccine Storage #poscosecha #postcosecha #postharvest… 	ES	0.0	Neutral
Assessment of Length and Readability of Informed Consent Documents for COVID-19 Vaccine Trials -	ES	0.2263	Positive
 Agreed, it’s a devastating time for our industry. I’m an American in Spain ( and a travel agent) and… 	ES	-0.4939	Negative
There are many examples like this but the point is this: your risks from Covid in EVERY bad outcome are way higher… 	ES	-0.7684	Negative
The vaccine hasn’t killed anyone. If you’re under age 65 and you get Covid, it *probably* won’t kill you, but it mi… 	ES	-0.6808	Negative
For adults, this is a very good way of looking at it. If you don’t get the vaccine, sooner or later you’ll probably… 	ES	0.4927	Positive
Fyi my At Risk parents live and pay taxes in Spain but haven't been called for the vaccine yet.	ES	-0.09	Negative
A gripping read on the sometimes subtle difference between IP mechanism and the key role that technology transfer p… 	ES	0.0	Neutral
Reaching ‘Herd Immunity’ Is Unlikely in the U.S., Experts Now Believe 	ES	0.2023	Positive
  You forget no one wants a vaccine passport or any documentary evidence they exist. 	ES	-0.4767	Negative
Delaying a COVID vaccine’s second dose boosts immune response 	ES	0.5423	Positive
 There are going to be many mutations &amp; varients, some more harmful than others. It's up to vaccine develop… 	ES	0.0	Neutral
 Very interesting to see how even during this pandemic the geostrategic chess board has not stopped:… 	ES	0.4576	Positive
Covid: Vaccine cocktail triples side effects  #COVID19 	ES	0.0	Neutral
Thromboembolism and the Oxford-AstraZeneca vaccine | The BMJ 	ES	0.0	Neutral
 Dude, I keep watching worse and worse news regarding India, how are things where you are, and have you had a vaccine yet?	ES	-0.7351	Negative
"how do i tell my parents that pretending to have a comorbidity to get the vaccine isnt funny nor is it ""diskarte"" ? :)"	ES	0.2486	Positive
 The vaccine is the cause of the virus inside complete healthy persons.     Remember nobody will give an… 	ES	0.4019	Positive
_kr Oh god Lesley I'm guessing they will probably say we cant work in hospitality unless we have had the v… 	ES	0.2732	Positive
_kr but I'm weird...I dont want the vaccine. But I dont want a load of tourists around me at work if I'v… 	ES	-0.1695	Negative
 It's the side effects that are slowing you down. I told you that should never have had the jab, but you wouldn't listen.	ES	0.0	Neutral
 My husband had zero side effects	ES	0.0	Neutral
  @_RedQueenEffect  bestie, 3 ticks a year is already too much! /j 	ES	0.0	Neutral
Orgull Doneu-li amor a !! 	ES	0.6792	Positive
_J_Smith _UK  Hopefully this is a positive sign of change at _Group . I complained many t… 	ES	0.5574	Positive
 OH DAMMIT &lt;:(I expected half Archer now I'm dissapointed  /j	ES	0.0	Neutral
     _tweets  … 	ES	0.0	Neutral
 Oh, it's ok then you don't have to buy anything if you can't/don't want to!But bullying is assured.. /j /j	ES	0.6615	Positive
 /j/ /j/j /jI KNOW REDD CN BE WAY BETTER INTO THAT WITH FILBERT DWWSDGVHDFGHG	ES	0.5622	Positive
YOU HEARD GABRIEL BUY FROM MY STORE NOW OR I'LL BULLY YOU  /j /j /j 	ES	-0.6037	Negative
THIS IS A HUGE /J BTWJust because he is so hard to draw and sometimes I hate his head for that djjdjdk..	ES	-0.3681	Negative
i j wanna close my eyes and never wake up tonight	ES	0.0	Neutral
 Hmm... yes bitch. Didn’t you know?	ES	-0.2732	Negative
       you should have received a co… 	ES	0.0	Neutral
       Thanks David!	ES	0.4926	Positive
_kuligowski       Congrats to the team!!!!	ES	0.6776	Positive
       Yes, we are looking into thos… 	ES	0.4019	Positive
 Hmm... switch azul de una	ES	0.0	Neutral
It's taken a while, but...  applied to non-invasive monitoring of the #newborn… 	ES	0.0	Neutral
 _J Exacto, you never know	ES	0.0	Neutral
_j Cuz they’re fucking NUTS MEGHAN	ES	-0.5149	Negative
Gold don’t QUIT!!    on Fire!!!!@_de_NBA_J   #PacersWin 	ES	0.0	Neutral
_alfarra Deliberately targeting places of learning. Despicable.	ES	0.0	Neutral
   Crack!	ES	0.0	Neutral
_music       … 	ES	0.0	Neutral
_Sarrio  Wait	ES	0.0	Neutral
''Where is the background Drafty?'' it has not! ''what happened to the dark blue lineart?'' there is none anymore… 	ES	0.0	Neutral
 _Lo_ZeppeIi _EN I know, but money is quite easyer to farm than cubes	ES	0.0	Neutral
 i swear. he's been on hiatus since FEBRUARY. it is now MID-MAY. it's past time for j-y-p to cut the shit.	ES	0.4019	Positive
Explore our real-time analytics developed for the  control and safety of nuclear ⚡ power plants.  #videoanalytics	ES	0.4215	Positive
_J Estupideces de attention whores.	ES	-0.6124	Negative
 he scary. scary terry /j	ES	-0.7506	Negative
[ On our blog] # Exterior perimeter security systems # The early detection of intrusions to the exterior of a faci… 	ES	0.34	Positive
Our analytics for thermal imaging cameras are capable of ️ detecting temperature fluctuations and  fire in critic… 	ES	0.0516	Positive
In addition to solutions for large spaces, our analytics also respond to the needs of ️ perimeter surveillance in… 	ES	0.1779	Positive
Sentinel Embedded for AXIS Cameras is an advanced in-camera video analytics system for  perimeter surveillance. Av… 	ES	0.25	Positive
[ On our blog] # What is a thermal camera, and how does it work? # A thermal camera is a device that creates image… 	ES	0.2732	Positive
[ On our blog] # Why you need a video analytics software # Video analytics software offers a series of advantages… 	ES	0.0	Neutral
Explore our real-time analytics specifically developed for the  control and security of  ports and  maritime and… 	ES	0.34	Positive
[ On our blog] # Applications of thermographic cameras per sector # The latest advances in video analytics have tu… 	ES	0.0	Neutral
[ On our blog] # Fire detection in forest environments # One of the most feared threats in natural environments ar… 	ES	-0.7559	Negative
Our video analytics is capable of ️ detecting defects and conductivity problems in solar ☀️ panels. For this we ha… 	ES	-0.4215	Negative
[ On our blog] # Industrial security cameras: types and characteristics # What are their main differences, includi… 	ES	0.34	Positive
A significant number of households of the Amazon do not have wastewater collection and treatment facilities. Could… 	ES	0.4215	Positive
 DATOS J•30#VCFfemRealBetis 1️⃣⚔2️⃣▪ 3️⃣° gol ⚽️ de  este curso▪1️⃣0️⃣ª con 3️⃣7️⃣ puntos… 	ES	0.0	Neutral
The Song of the day (Follow me on Facebook &amp; Instagram) Juan Valencia &amp; Matt J. - El GaiteroVisit… 	ES	0.0	Neutral
no i dont wanna hear u out /j 	ES	-0.296	Negative
I think I'm gonna *passes out* /j /jRemember, if you have bed bugs, sleep on the floor!Good night!	ES	0.0	Neutral
 Who doesn’t?	ES	0.0	Neutral
🤾‍♀️ Juvenil Femenino Sector Estatal J.2🆚  28 - 25 #⃣ #yovoyalvictorcabedo… 	ES	0.0	Neutral
_ManPrime21 Where stand  and . ¿Palestinian lives don't matter because they're not American or Black?	ES	-0.0191	Negative
 No more gently hold &gt;:(( /j /j 	ES	0.2716	Positive
🦇 CONVOCATORIA J•82️⃣ª FASE #RetoIberdrola #LaSolanaVCFfemB ⚔️#AmuntVCFfem  	ES	0.0	Neutral
David Lynch by P. J. Wright....#davidlynch #twinpeaks #art #instalike #photography #picoftheday #photooftheday… 	ES	0.0	Neutral
 tsss  /j miss u ky &lt;3	ES	-0.1531	Negative
 PROTAGONISTAS J•30 |#VCFfemRealBetis 1️⃣⚔2️⃣⚽️ Escucha las declaraciones completas de _97 1️⃣9️⃣ este e… 	ES	0.0	Neutral
Small, creative, autonomous teams using an iterative approach to software development really works. That has been d… 	ES	0.4404	Positive
   J Balvin	ES	0.0	Neutral
 The real J.B had a sinister demeanour &amp; was a piece of work &amp; a racist. This one is a clown 🤡	ES	-0.836	Negative
 _j_foster     … 	ES	0.0	Neutral
BTS Digital Cover: J-Hope on Growing Up in BTS, Next Mixtape, and More – Rolling Stone 	ES	0.1779	Positive
_uwu  What do you mean we know it is a huge /srs (/J /J)	ES	0.3182	Positive
  Ohhhhh look guys Ender is getting nervous ️️Just say that you like him, is not that… 	ES	0.1027	Positive
  JUST ADMIT ITYOU LIKE HIM /J /( )J(!$(#((#((#	ES	0.7234	Positive
  no way this is literally you! /J /J /J	ES	-0.3595	Negative
 hello hello welcome!!and waffles mmmmmmm gimme one ️️ /j	ES	0.0	Neutral
First step done. Moderna is inside me. Do your work, honey! #pandemicsfight #sanitatpublica 	ES	0.0	Neutral
 Do developing countries have sufficient cold chain requirements to store Moderna and Pfizer?	ES	0.0	Neutral
 _UK Awful posturing by Patel, just to grab a photo opportunity to please Johnson and his cronies. W… 	ES	0.2732	Positive
Si me lo dice dwayne johnson yo me calmo 	ES	0.0	Neutral
 I think a 3 of Mighten Johnson and Lolley behind a striker that can also create a goal would be fine… 	ES	0.2732	Positive
 have been found by an Ind body to have failed in the Diana interview. Add this to Jimmy Saville and th… 	ES	-0.5106	Negative
_JAWS Johnson needs to get that rising damp sorted out first.I'm quite happy to do it, £15m should cover… 	ES	0.6115	Positive
 If only those journalists, Gove and Johnson, had listened to your wise advice and not gone on to at… 	ES	0.4767	Positive
 Has politics turned into “Changing Rooms”? First it’s wallpaper for Johnson, now it’s curtains for Starmer.	ES	0.0	Neutral
I find setting intentions to be a very powerful daily practice and thank my show guest Jessica McGregor Johnson for… 	ES	0.6801	Positive
 I'm English, I teach English to young Spaniards, here in Spain. Have to say how much I love your book (… 	ES	0.6369	Positive
Earvin 'Magic' Johnson, Michael Jordan, Larry Bird, David Robinson, Patrick Ewing, Karl Malone, Charles Barkley, J… 	ES	0.0	Neutral
  She said it was a slur on the government, it's only a slur if it isn't true.Johnson’s lon… 	ES	0.0	Neutral
Ministers in ‘ferocious row’ over Australia trade deal - follow live  	ES	0.0	Neutral
Nurse who cared for Boris Johnson resigns over ‘lack of respect’ for NHS workers  what you sow, Boris...	ES	0.128	Positive
 Sorry I was talking about Johnson....I think you are an excellent MP!	ES	0.5707	Positive
  That why I said ‘local lockdowns ‘ rather than country lockdown a week ago.Its worked in… 	ES	0.0	Neutral
   Bloody loony right! Meeting with their paramilitary friends.Senio… 	ES	-0.4926	Negative
Possibly I'm wrong - it wouldn't be the first time - but weren't johnson, gove,  and many ot… 	ES	-0.2617	Negative
  🤣 I just thought what you said, fester unchallenged under Corbyn, the most challenged oppos… 	ES	-0.1761	Negative
  Ah, but you see, Johnson's isn't shameful racism. It's shameless.	ES	0.6987	Positive
  Hey, I found a pic of how much johnson cares for you.  Like it? 	ES	0.6705	Positive
 Just the same old incompetence from PM Johnson and his cabal of a corrupt government. More ‘dither and… 	ES	-0.5106	Negative
 Dear Alan, you may not have noticed but the UK govt *agreed* the deal. This was a govt that said No Deal… 	ES	-0.25	Negative
  You been talking to Johnson	ES	0.0	Neutral
 Ir’s not that Johnson’s fans say he is doing his best; it’s that they think that excuses his incompetenc… 	ES	0.6369	Positive
Boris Johnson flew by helicopter to promote bikes as a green transport. Is he just not bright enough to see the co… 	ES	0.05	Positive
  The lesson is that falls in cases of Covid resulted from the proliferation of articles fro… 	ES	0.0	Neutral
